"filename", "language", "JSON", "TypeScript", "SCSS", "Markdown", "JavaScript", "HTML", "CSS", "XML", "YAML", "comment", "blank", "total"
"d:\370\FinalFrontend\final\src\dist\pages-form-controls-form-controls-module-es5.js", "JavaScript", 0, 0, 0, 0, 787, 0, 0, 0, 0, 268, 304, 1359
"d:\370\FinalFrontend\final\src\dist\pages-icons-icons-module-es2015.js", "JavaScript", 0, 0, 0, 0, 110, 0, 0, 0, 0, 18, 28, 156
"d:\370\FinalFrontend\final\src\dist\pages-icons-icons-module-es5.js", "JavaScript", 0, 0, 0, 0, 145, 0, 0, 0, 0, 53, 66, 264
"d:\370\FinalFrontend\final\src\dist\pages-landing-landing-module-es2015.js", "JavaScript", 0, 0, 0, 0, 104, 0, 0, 0, 0, 17, 24, 145
"d:\370\FinalFrontend\final\src\dist\pages-landing-landing-module-es5.js", "JavaScript", 0, 0, 0, 0, 139, 0, 0, 0, 0, 50, 55, 244
"d:\370\FinalFrontend\final\src\dist\pages-login-login-module-es2015.js", "JavaScript", 0, 0, 0, 0, 123, 0, 0, 0, 0, 15, 26, 164
"d:\370\FinalFrontend\final\src\dist\pages-login-login-module-es5.js", "JavaScript", 0, 0, 0, 0, 160, 0, 0, 0, 0, 53, 67, 280
"d:\370\FinalFrontend\final\src\dist\pages-mailbox-mailbox-module-es2015.js", "JavaScript", 0, 0, 0, 0, 10349, 0, 0, 0, 0, 709, 1866, 12924
"d:\370\FinalFrontend\final\src\dist\pages-mailbox-mailbox-module-es5.js", "JavaScript", 0, 0, 0, 0, 13141, 0, 0, 0, 0, 979, 3321, 17441
"d:\370\FinalFrontend\final\src\dist\pages-maps-maps-module-es2015.js", "JavaScript", 0, 0, 0, 0, 6661, 0, 0, 0, 0, 542, 2219, 9422
"d:\370\FinalFrontend\final\src\dist\pages-maps-maps-module-es5.js", "JavaScript", 0, 0, 0, 0, 6808, 0, 0, 0, 0, 590, 1421, 8819
"d:\370\FinalFrontend\final\src\dist\pages-profile-profile-module-es2015.js", "JavaScript", 0, 0, 0, 0, 245, 0, 0, 0, 0, 42, 51, 338
"d:\370\FinalFrontend\final\src\dist\pages-profile-profile-module-es5.js", "JavaScript", 0, 0, 0, 0, 350, 0, 0, 0, 0, 113, 121, 584
"d:\370\FinalFrontend\final\src\dist\pages-register-register-module-es2015.js", "JavaScript", 0, 0, 0, 0, 215, 0, 0, 0, 0, 29, 32, 276
"d:\370\FinalFrontend\final\src\dist\pages-register-register-module-es5.js", "JavaScript", 0, 0, 0, 0, 311, 0, 0, 0, 0, 68, 118, 497
"d:\370\FinalFrontend\final\src\dist\pages-tables-tables-module-es2015.js", "JavaScript", 0, 0, 0, 0, 6424, 0, 0, 0, 0, 2695, 170, 9289
"d:\370\FinalFrontend\final\src\dist\pages-tables-tables-module-es5.js", "JavaScript", 0, 0, 0, 0, 9645, 0, 0, 0, 0, 2964, 2256, 14865
"d:\370\FinalFrontend\final\src\dist\pages-ui-ui-module-es2015.js", "JavaScript", 0, 0, 0, 0, 639, 0, 0, 0, 0, 101, 142, 882
"d:\370\FinalFrontend\final\src\dist\pages-ui-ui-module-es5.js", "JavaScript", 0, 0, 0, 0, 861, 0, 0, 0, 0, 298, 339, 1498
"d:\370\FinalFrontend\final\src\dist\pages-users-users-module-es2015.js", "JavaScript", 0, 0, 0, 0, 2702, 0, 0, 0, 0, 493, 183, 3378
"d:\370\FinalFrontend\final\src\dist\pages-users-users-module-es5.js", "JavaScript", 0, 0, 0, 0, 3240, 0, 0, 0, 0, 722, 915, 4877
"d:\370\FinalFrontend\final\src\dist\polyfills-es2015.679bae2b81bb6ceaf4d6.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\370\FinalFrontend\final\src\dist\polyfills-es2015.js", "JavaScript", 0, 0, 0, 0, 4396, 0, 0, 0, 0, 1101, 632, 6129
"d:\370\FinalFrontend\final\src\dist\polyfills-es5.8b2d66c414ffc4ed1f19.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\370\FinalFrontend\final\src\dist\polyfills-es5.js", "JavaScript", 0, 0, 0, 0, 11541, 0, 0, 0, 0, 4534, 4182, 20257
"d:\370\FinalFrontend\final\src\dist\runtime-es2015.90530e63898fdc998017.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\370\FinalFrontend\final\src\dist\runtime-es2015.js", "JavaScript", 0, 0, 0, 0, 188, 0, 0, 0, 0, 36, 0, 224
"d:\370\FinalFrontend\final\src\dist\runtime-es5.90530e63898fdc998017.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\370\FinalFrontend\final\src\dist\runtime-es5.js", "JavaScript", 0, 0, 0, 0, 188, 0, 0, 0, 0, 36, 0, 224
"d:\370\FinalFrontend\final\src\dist\styles-es2015.js", "JavaScript", 0, 0, 0, 0, 321, 0, 0, 0, 0, 59, 122, 502
"d:\370\FinalFrontend\final\src\dist\styles-es5.js", "JavaScript", 0, 0, 0, 0, 343, 0, 0, 0, 0, 84, 114, 541
"d:\370\FinalFrontend\final\src\dist\styles.c866c20e4f95df7ac317.css", "CSS", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"d:\370\FinalFrontend\final\src\dist\vendor-es2015.js", "JavaScript", 0, 0, 0, 0, 177419, 0, 0, 0, 0, 97351, 11118, 285888
"d:\370\FinalFrontend\final\src\dist\vendor-es5.js", "JavaScript", 0, 0, 0, 0, 235525, 0, 0, 0, 0, 112330, 72848, 420703
"d:\370\FinalFrontend\final\src\e2e\protractor.conf.js", "JavaScript", 0, 0, 0, 0, 24, 0, 0, 0, 0, 6, 2, 32
"d:\370\FinalFrontend\final\src\e2e\src\app.e2e-spec.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 1, 5, 24
"d:\370\FinalFrontend\final\src\e2e\src\app.po.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"d:\370\FinalFrontend\final\src\e2e\tsconfig.e2e.json", "JSON", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"d:\370\FinalFrontend\final\src\e2e\tsconfig.json", "JSON", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"d:\370\FinalFrontend\final\src\environments\environment.prod.ts", "TypeScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"d:\370\FinalFrontend\final\src\environments\environment.ts", "TypeScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 11, 6, 20
"d:\370\FinalFrontend\final\src\index.html", "HTML", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 16
"d:\370\FinalFrontend\final\src\karma.conf.js", "JavaScript", 0, 0, 0, 0, 29, 0, 0, 0, 0, 2, 2, 33
"d:\370\FinalFrontend\final\src\main.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14
"d:\370\FinalFrontend\final\src\package-lock.json", "JSON", 15692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15693
"d:\370\FinalFrontend\final\src\package.json", "JSON", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 78
"d:\370\FinalFrontend\final\src\polyfills.ts", "TypeScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 56, 8, 66
"d:\370\FinalFrontend\final\src\styles.scss", "SCSS", 0, 0, 18, 0, 0, 0, 0, 0, 0, 3, 9, 30
"d:\370\FinalFrontend\final\src\test.ts", "TypeScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 4, 4, 21
"d:\370\FinalFrontend\final\src\tsconfig.app.json", "JSON", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"d:\370\FinalFrontend\final\src\tsconfig.json", "JSON", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"d:\370\FinalFrontend\final\src\tsconfig.spec.json", "JSON", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"d:\370\FinalFrontend\final\src\tslint.json", "JSON", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92
"d:\370\FinalFrontend\final\src\typings.d.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"d:\370\FinalFrontend\final\tsconfig.app.json", "JSON", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"d:\370\FinalFrontend\final\tsconfig.json", "JSON", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"d:\370\FinalFrontend\final\tsconfig.spec.json", "JSON", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"d:\370\FinalFrontend\final\tslint.json", "JSON", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92
"Total", "-", 33797, 12277, 2312, 28, 514814, 7649, 6, 201, 48, 232143, 111246, 914521
